gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000119408	NEK6	2045.92167877084	-0.464757058499273	0.0551913021158041	-8.42083880398591	3.73798283377678e-17	6.32765734101733e-13
ENSG00000087086	FTL	60377.6864488841	0.831041470463531	0.107105011439769	7.7591277876934	8.55154522715981e-15	7.23802788026806e-11
ENSG00000167703	SLC43A2	5534.76472891025	0.439684425301996	0.0642003227681244	6.84863262899826	7.45591912327896e-12	4.20712663062887e-08
ENSG00000163931	TKT	18718.9452355901	0.50778965574466	0.0773684462196499	6.56326552433325	5.26419856234601e-11	2.22780883158483e-07
ENSG00000187608	ISG15	854.772601233588	-1.17844143077421	0.186789712970421	-6.30892040056201	2.80988577045601e-10	9.51314926445586e-07
ENSG00000111707	SUDS3	4014.87466217787	0.237296607602326	0.039879595642289	5.95032632052801	2.67608407109481e-09	7.43003501203582e-06
ENSG00000165949	IFI27	2923.6280481976	-0.921561575466647	0.155467489099374	-5.92768031956564	3.07243886367266e-09	7.43003501203582e-06
ENSG00000152558	TMEM123	23228.3190091054	0.353449439806649	0.0605841074885235	5.83402899636019	5.41047125546187e-09	1.14485571765573e-05
ENSG00000169136	ATF5	1393.18651069286	-0.380905070093911	0.0674712922779717	-5.64543907836594	1.64760207703779e-08	3.09895644001064e-05
ENSG00000152952	PLOD2	7689.67692647529	0.993003902962406	0.177355451553221	5.59894773048137	2.1565680275474e-08	3.31876214275658e-05
ENSG00000182054	IDH2	15783.5633340596	0.311958265770734	0.0556720020943578	5.60350362902343	2.10061716348474e-08	3.31876214275658e-05
ENSG00000115657	ABCB6	1683.52621369425	0.426732734741161	0.0771275737046438	5.53281678969071	3.15128584306892e-08	4.10345898088237e-05
ENSG00000253882	AC099548.2	122.890241238488	1.10295088465833	0.198877026562152	5.54589388087842	2.92456169658062e-08	4.10345898088237e-05
ENSG00000167996	FTH1	142052.968924365	0.529056592235316	0.0968419695768388	5.46309203072888	4.67911860312493e-08	5.65772283669277e-05
ENSG00000147140	NONO	15703.9112059755	0.168245100316261	0.0312195616778892	5.38909232782145	7.08144209703354e-08	7.99164345457225e-05
ENSG00000187193	MT1X	1066.89961848693	1.03706903273242	0.19355272723669	5.35806985279117	8.4115720933087e-08	8.8994432747206e-05
ENSG00000215113	CXorf49B	50.4097095769737	-1.52890609397867	0.291257640122239	-5.24932528237543	1.526573085983e-07	0.000152010759997178
ENSG00000104522	TSTA3	4913.11157014489	-0.369462922158186	0.0712003444221183	-5.18906088386017	2.11357288797064e-07	0.000193620510939191
ENSG00000261040	WFDC21P	6449.98670275616	-0.690405075818417	0.133183141026596	-5.18387740743063	2.17319807883071e-07	0.000193620510939191
ENSG00000234442	BX276092.5	21.087949795987	-4.31053807058435	0.836771053643843	-5.15139481918438	2.58556219424124e-07	0.000218841984120579
ENSG00000227252	AC012063.1	157.490221280869	0.607210207558314	0.119400127657235	5.08550718891563	3.66644943061463e-07	0.000295550742673545
ENSG00000087842	PIR	3014.66350683839	0.38807631568133	0.0772830032325947	5.02149631159334	5.12704886135252e-07	0.000329285238523425
ENSG00000107159	CA9	167.680023759749	2.58106163440453	0.512598898463575	5.03524615862579	4.77235159713333e-07	0.000329285238523425
ENSG00000109107	ALDOC	541.466586781661	1.33617955621186	0.266337406824035	5.0168677849096	5.25206843108015e-07	0.000329285238523425
ENSG00000114107	CEP70	1497.24638606523	0.319240009380492	0.0634995662943412	5.02743605996789	4.97081148649983e-07	0.000329285238523425
ENSG00000115641	FHL2	2180.15375793969	-0.59789064583816	0.1190313069379	-5.022969680994	5.08785789610077e-07	0.000329285238523425
ENSG00000198788	MUC2	76.7088166445214	-2.03563049491738	0.404026200041534	-5.03836259803973	4.69531303342722e-07	0.000329285238523425
ENSG00000231683	AL033397.1	793.208650997535	1.24466293559667	0.24881824631188	5.00229767730358	5.66510240840222e-07	0.000342495905605117
ENSG00000005108	THSD7A	107.093545561557	-1.72671761131907	0.34609716023865	-4.98911233518477	6.06573683028038e-07	0.000354071700217194
ENSG00000126709	IFI6	2326.06212078424	-0.90281140249081	0.181356594961995	-4.97810075602712	6.42112299698795e-07	0.000362322566976707
ENSG00000132155	RAF1	5383.55110878199	0.189075288950524	0.0380519838941117	4.96886810098178	6.73448578294716e-07	0.000367746372044289
